Cowid,Time,Status,Herd,Timeassess,LogSCC
8655,334,0,1833,5,3.56
8656,326,0,1833,11,3.76
8657,329,0,1833,9,4.96
8658,334,0,1833,10,3.37
8659,223,1,1834,8,3.66
8660,322,0,1834,10,5.81
8661,324,1,1834,10,6.89
8662,331,0,1835,14,5.2
8663,95,1,1835,8,6.43
8664,166,1,1835,8,3.89
8665,326,0,1835,7,7.34
8666,334,0,1835,8,7.21
8667,315,0,1835,9,4.36
8668,323,0,1836,10,6.36
8669,316,0,1836,12,3.71
8670,329,0,1836,12,4.51
8671,318,0,1837,10,6.49
8672,319,1,1838,13,3.83
8673,313,1,1838,10,4.09
8674,316,0,1838,12,2.89
8675,332,0,1838,5,4.22
8676,327,0,1838,7,3.22
8677,321,0,1839,13,3.89
8678,52,1,1839,8,5.92
8679,321,0,1839,8,3.87
8680,307,1,1839,9,3
8681,311,0,1839,12,5.41
8682,326,0,1840,12,5.08
8683,322,0,1840,5,5.67
8684,322,0,1840,10,6.6
8685,311,0,1840,9,6.98
8686,263,1,1840,9,4.74
8687,321,0,1840,5,4.55
8688,331,0,1840,10,3.43
8689,321,0,1840,9,3.37
8690,120,1,1841,14,4.06
8691,328,0,1841,6,5.81
8692,328,0,1842,10,5.29
8693,323,0,1842,14,4.06
8694,321,0,1842,10,3.26
8695,315,0,1843,11,3.64
8696,330,0,1843,7,5.43
8697,333,0,1844,7,5.14
8698,89,1,1844,11,5.69
8699,176,1,1844,11,4.5
8700,312,0,1844,13,3.56
8701,333,1,1844,14,5.01
8702,335,0,1844,10,3.71
8703,331,0,1844,6,7.03
8704,202,1,1844,7,3.43
8705,339,0,1844,5,5.32
8706,318,0,1844,6,3.83
8707,336,0,1844,6,5.39
8708,313,0,1845,6,6.02
8709,158,1,1845,8,5.15
8710,312,0,1845,9,3.22
8711,75,1,1846,5,2.94
8712,310,0,1847,11,2.83
8713,314,0,1847,13,7.23
8714,309,1,1848,7,3.58
8715,330,0,1848,6,4.62
8716,314,0,1849,12,4.85
8717,154,1,1849,9,4.42
8718,335,0,1850,14,5.12
8719,83,1,1850,8,4.3
8720,334,0,1850,14,3.5
8721,336,0,1850,13,4.22
8722,337,0,1850,8,3.81
8723,332,0,1850,14,3.76
8724,310,0,1851,12,3.43
8725,332,0,1851,9,4.83
8726,312,0,1852,14,4.26
8727,320,0,1852,10,3.95
8728,231,1,1852,10,4.78
8729,329,0,1852,14,2.64
8730,325,0,1853,9,3.18
8731,339,0,1853,5,4.08
8732,315,0,1853,6,5.11
8733,331,0,1854,5,2.94
8734,337,0,1854,5,8.4
8735,312,0,1854,6,4.22
8736,339,0,1854,14,3.37
8737,337,0,1855,12,4.37
8738,310,0,1856,11,4.94
8739,331,0,1856,8,5.3
8740,338,0,1856,9,7.95
8741,310,1,1857,11,4.61
8742,337,0,1857,12,4.61
8743,334,0,1857,5,6.83
8744,333,0,1857,7,8.56
8745,324,0,1857,7,5.14
8746,317,0,1857,10,4.75
8747,323,0,1857,6,4.09
8748,333,0,1858,9,5.39
8749,334,0,1858,8,3.47
8750,339,0,1858,13,3.85
8751,326,0,1859,10,4.2
8752,323,0,1859,14,7.96
8753,313,0,1859,8,4.58
8754,318,0,1859,7,7.71
8755,334,0,1859,8,5.15
8756,314,0,1859,5,7.99
8757,312,0,1859,13,4.6
8758,321,0,1859,8,4.22
8759,314,0,1860,13,3.66
8760,320,0,1860,8,7.96
8761,333,0,1860,13,5.55
8762,319,0,1861,13,3.43
8763,332,0,1861,9,5.55
8764,322,0,1862,14,7.12
8765,313,0,1862,11,4.97
8766,332,0,1862,12,4.2
8767,316,0,1863,10,3.37
8768,315,0,1863,8,4.16
8769,310,0,1863,8,6.46
8770,321,0,1863,6,3.91
8771,331,0,1863,12,4.74
8772,310,0,1863,5,5.59
8773,316,0,1864,6,2.64
8774,310,0,1864,12,4.28
8775,157,1,1864,5,3.56
8776,339,0,1864,6,4.04
8777,310,0,1865,14,2.83
8778,324,0,1865,11,3.09
8779,319,0,1866,7,4.93
8780,228,1,1866,14,3.83
8781,321,0,1866,13,4.97
8782,124,1,1866,10,3.53
8783,313,0,1866,9,4.09
8784,326,0,1867,11,3.56
8785,327,0,1867,13,3
8786,320,0,1867,11,3.47
8787,317,0,1867,9,4.69
8788,99,1,1868,9,6.08
8789,322,0,1868,6,4.75
8790,324,0,1868,11,7.44
8791,324,0,1869,7,6.32
8792,323,0,1869,8,4.72
8793,274,1,1869,6,4.5
8794,328,0,1869,6,6.1
8795,320,0,1869,9,5.42
8796,122,1,1869,7,6.84
8797,328,0,1869,12,7.34
8798,327,0,1869,6,4.73
8799,325,0,1870,12,3.64
8800,159,1,1870,14,2.2
8801,339,0,1871,7,5.06
8802,320,0,1871,13,3.37
8803,258,1,1872,6,3.97
8804,322,0,1873,5,5.02
8805,336,0,1873,10,4.23
8806,324,0,1873,13,3.69
8807,326,1,1873,13,3.76
8808,314,0,1873,9,5.25
8809,323,0,1873,11,3.97
8810,320,0,1873,14,3.56
8811,312,0,1874,7,6.24
8812,331,0,1874,9,5.22
8813,321,0,1874,7,4.01
8814,241,1,1874,9,5.14
8815,86,1,1874,6,5.13
8816,312,0,1874,8,3.76
8817,333,0,1874,6,4.49
8818,318,0,1875,6,3.33
8819,336,0,1875,12,5.03
8820,325,0,1876,6,4.61
8821,296,1,1876,11,4.87
8822,48,1,1877,8,4.04
8823,334,0,1877,14,3.56
8824,167,1,1877,14,4.37
8825,314,0,1877,14,3.04
8826,328,0,1878,8,3.56
8827,332,0,1878,10,2.83
8828,316,0,1878,7,5.59
8829,318,0,1878,7,3.69
8830,337,0,1879,13,3.89
8831,265,1,1879,13,6.72
8832,230,1,1879,11,3.69
8833,339,0,1879,14,4.43
8834,326,0,1879,6,6.82
8835,318,0,1880,9,3.26
8836,329,0,1881,7,4.33
8837,314,0,1882,10,4.41
8838,312,1,1882,13,10.13
8839,334,0,1882,9,6.88
8840,8,1,1882,14,3.37
8841,317,0,1882,9,4.79
8842,313,0,1882,8,3.43
8843,324,0,1883,13,3.76
8844,132,1,1883,8,4.72
8845,316,1,1883,11,4.81
8846,318,0,1883,10,3.71
8847,46,1,1883,10,3.3
8848,335,0,1883,7,5.04
8849,314,0,1883,8,7.2
8850,330,0,1883,14,4.38
8851,319,0,1883,6,5.96
8852,332,0,1883,14,4.8
8853,314,0,1884,14,5.92
8854,111,1,1884,13,4.03
8855,306,1,1884,6,3.69
8856,321,0,1884,9,4.25
8857,313,0,1884,8,4.61
8858,321,0,1884,13,5.04
8859,313,0,1884,10,5.77
8860,325,0,1884,11,4.13
8861,313,0,1885,13,5.27
8862,317,0,1885,14,4.22
8863,315,0,1885,12,4.36
8864,319,0,1885,8,5.5
8865,304,1,1885,5,5.67
8866,312,0,1885,8,5.04
8867,332,0,1886,10,5.69
8868,335,0,1886,11,4.9
8869,101,1,1886,5,5.48
8870,330,0,1886,11,4.88
8871,305,1,1886,9,6.62
8872,314,0,1886,14,5.3
8873,339,0,1886,11,4.75
8874,316,0,1886,11,5.22
8875,334,0,1886,13,6.74
8876,327,0,1887,8,4.03
8877,312,0,1887,14,5
8878,328,0,1887,5,4.09
8879,337,0,1887,9,4.36
8880,315,0,1887,6,3.76
8881,322,0,1888,8,5.98
8882,0,1,1888,14,5.02
8883,329,0,1888,13,3.66
8884,329,0,1889,10,4.19
8885,328,0,1889,11,4.06
8886,130,1,1890,5,5.04
8887,49,1,1890,7,3.78
8888,287,1,1890,14,6.65
8889,330,0,1890,6,4.32
8890,282,1,1890,13,3.76
8891,335,0,1890,9,3.78
8892,118,1,1891,7,4.67
8893,326,0,1891,13,3.33
8894,334,0,1891,13,3.47
8895,336,1,1891,14,4.81
8896,323,0,1892,7,4.16
8897,334,0,1892,14,3.37
8898,302,1,1893,11,6.43
8899,335,0,1893,9,4.8
8900,314,0,1893,6,6.14
8901,311,0,1893,12,4.55
8902,319,0,1893,8,5.29
8903,151,1,1893,9,3.69
8904,325,0,1893,6,4.41
8905,311,1,1893,11,4.01
8906,336,0,1894,7,5.67
8907,319,0,1894,7,4.3
8908,320,0,1895,12,3.09
8909,325,0,1895,6,2.3
8910,256,1,1896,12,4.64
8911,316,0,1896,12,3.37
8912,315,0,1896,6,5
8913,312,0,1896,7,5.75
8914,338,0,1896,11,4.42
8915,339,0,1897,12,2.94
8916,315,0,1897,6,4.64
8917,319,0,1897,11,3.61
8918,78,1,1897,6,4.44
8919,326,0,1897,14,3.64
8920,320,0,1897,10,3.14
8921,313,0,1897,10,3.81
8922,325,0,1898,7,5.34
8923,328,1,1898,9,5
8924,151,1,1898,9,4.85
8925,328,0,1898,14,4.77
8926,242,1,1899,6,3.3
8927,83,1,1899,7,5.02
8928,329,0,1900,11,4.5
8929,313,0,1900,6,4.03
8930,325,0,1901,13,4.56
8931,236,1,1901,13,4.16
8932,318,0,1901,11,3.74
8933,69,1,1901,6,4.64
8934,336,0,1902,8,6.15
8935,314,0,1902,10,5.88
8936,173,1,1902,5,5.24
8937,310,0,1902,8,3.04
8938,325,0,1903,10,6.59
8939,335,0,1903,9,3.53
8940,327,0,1903,9,4.42
8941,312,0,1903,7,3.64
8942,320,0,1903,14,6.5
8943,337,0,1903,13,3.4
8944,315,0,1903,9,4.23
8945,328,0,1903,5,8.24
8946,323,0,1903,11,5.78
8947,320,0,1903,10,3.69
8948,310,0,1903,7,5.16
8949,314,0,1903,14,4.73
8950,318,0,1903,6,5.66
8951,333,0,1904,9,4.9
8952,336,0,1904,10,3.61
8953,311,1,1904,12,4.28
8954,320,1,1904,8,4.7
8955,324,0,1904,11,3.61
8956,339,0,1905,14,3.64
8957,331,0,1905,13,8.46
8958,321,0,1905,9,3.18
8959,334,0,1905,9,3.87
8960,325,0,1906,11,3.37
8961,319,0,1906,6,4.74
8962,329,1,1906,11,5.12
8963,324,0,1906,12,4.3
8964,339,0,1907,12,5.5
8965,319,1,1907,12,4.29
8966,331,0,1907,9,5.13
8967,316,0,1907,8,4.98
8968,322,0,1907,6,5.78
8969,317,0,1907,9,5.6
8970,315,0,1907,12,4.06
8971,331,0,1907,8,3.09
8972,330,0,1907,5,4.04
8973,310,0,1908,7,8.55
8974,314,0,1908,11,5.36
8975,328,0,1908,7,6.05
8976,330,0,1908,6,5.62
8977,338,0,1908,6,3.47
8978,196,1,1908,11,3.78
8979,315,0,1908,7,5.15
8980,315,0,1908,13,5.32
8981,319,0,1908,7,4.88
8982,329,0,1908,12,3.85
8983,315,0,1908,13,2.64
8984,316,0,1909,9,5.16
8985,332,0,1910,13,3.76
8986,316,0,1910,12,5.3
8987,339,0,1910,6,4.82
8988,306,1,1911,10,6.32
8989,311,0,1911,8,5.7
8990,339,0,1911,9,4.52
8991,164,1,1911,5,6.76
8992,332,0,1911,13,5.06
8993,318,0,1911,14,5.48
8994,305,1,1911,14,6.93
8995,302,1,1911,12,7.64
8996,335,0,1912,14,4.11
8997,208,1,1912,7,6.5
8998,338,0,1912,10,4.84
8999,320,0,1913,7,5.02
9000,319,0,1914,6,4.49
9001,329,0,1914,9,6.32
9002,311,0,1914,14,4.36
9003,135,1,1914,9,4.19
9004,335,0,1914,11,4.19
9005,325,0,1914,13,3.61
9006,333,0,1915,8,3
9007,315,0,1915,11,5.53
9008,326,0,1915,13,4.67
9009,303,1,1915,10,3.83
9010,234,1,1915,14,5.02
9011,338,0,1916,11,3.83
9012,160,1,1916,8,3.95
9013,327,0,1916,11,5.9
9014,311,0,1917,11,3.97
9015,326,0,1917,13,3.26
9016,335,0,1917,5,6.36
9017,318,0,1917,14,5.85
9018,66,1,1917,7,4.56
9019,313,0,1917,11,2.77
9020,331,0,1918,5,4.73
9021,332,0,1918,7,6.01
9022,310,0,1918,6,4.85
9023,316,0,1919,13,4.62
9024,316,0,1919,13,4.16
9025,316,0,1919,13,3.74
9026,331,0,1920,6,5.43
9027,330,1,1920,6,3.97
9028,315,0,1920,6,7.38
9029,316,0,1920,9,4.04
9030,304,1,1920,7,4.63
9031,320,0,1920,10,5.11
9032,296,1,1920,9,5.56
9033,325,0,1920,10,4.25
9034,11,1,1920,6,6
9035,310,0,1921,7,5.8
9036,320,0,1921,7,6.86
9037,326,0,1921,10,3
9038,95,1,1921,13,5.08
9039,287,1,1921,14,4.06
9040,335,0,1921,9,7.09
9041,324,0,1921,8,3.97
9042,311,0,1922,6,3.37
9043,315,0,1922,14,3.78
9044,316,0,1923,8,3.71
9045,327,0,1923,10,4.68
9046,318,0,1923,12,5.08
9047,312,0,1923,13,3.89
9048,305,1,1923,10,5.34
9049,1,1,1924,9,5.69
9050,335,0,1924,14,3.97
9051,39,1,1924,8,3.89
9052,25,1,1924,6,5.73
9053,278,1,1924,9,7.69
9054,319,0,1925,10,4.14
9055,328,0,1925,7,4.03
9056,312,0,1926,6,3.47
9057,35,1,1927,7,3.4
9058,334,0,1927,6,4.32
9059,311,0,1927,6,5.82
9060,312,0,1927,6,5.42
9061,321,0,1927,7,3.56
9062,335,0,1928,5,3.91
9063,323,0,1929,10,5.59
9064,336,0,1929,8,5.08
9065,322,0,1929,6,5.39
9066,329,0,1929,13,3.5
9067,329,0,1929,10,5.73
9068,320,0,1930,13,4.47
9069,319,0,1930,9,3.66
9070,312,0,1930,10,5.24
9071,312,0,1931,5,7.79
9072,329,0,1931,5,5.65
9073,318,0,1931,7,6.07
9074,327,0,1931,12,4.16
9075,311,0,1931,10,6.41
9076,335,0,1931,13,4.23
9077,335,0,1932,10,3.37
9078,315,0,1932,7,4.67
9079,323,0,1933,11,3.5
9080,328,0,1934,14,3.81
9081,339,0,1934,6,4.74
9082,338,0,1935,13,2.3
9083,324,0,1935,11,4.72
9084,334,0,1935,7,3.47
9085,34,1,1935,7,4.58
9086,332,0,1935,13,4.53
9087,334,0,1935,6,3.81
9088,326,0,1935,10,4.06
9089,321,0,1935,14,5.53
9090,332,0,1936,12,5.78
9091,321,0,1936,5,3.69
9092,314,0,1937,14,4.14
9093,315,0,1937,8,4.32
9094,310,0,1937,5,3.56
9095,312,0,1937,12,3.78
9096,312,0,1937,8,3.53
9097,337,0,1937,8,3.89
9098,319,0,1937,11,3.18
9099,214,1,1937,14,3.26
9100,327,0,1938,12,3.47
9101,113,1,1938,5,3.66
9102,315,0,1938,11,3.69
9103,324,0,1938,8,3.61
9104,86,1,1939,9,4.3
9105,331,0,1939,11,5.62
9106,319,0,1940,9,5.31
9107,318,0,1940,5,8.36
9108,317,0,1940,10,4.33
9109,325,0,1940,13,3.74
9110,327,0,1940,10,7.84
9111,324,0,1940,10,6.31
9112,330,0,1941,5,7.88
9113,284,1,1942,12,3.85
9114,328,0,1942,13,4.74
9115,321,0,1942,12,5.35
9116,241,1,1942,6,5.3
9117,329,0,1943,5,5.31
9118,338,0,1943,10,5.14
9119,319,0,1943,12,3.26
9120,223,1,1943,10,4.37
9121,333,0,1943,10,3.93
9122,315,0,1944,5,3.99
9123,312,0,1945,8,6.79
9124,338,0,1945,13,5.12
9125,327,0,1946,9,5.1
9126,335,0,1947,11,3.71
9127,333,0,1948,9,3.33
9128,310,0,1948,14,6.33
9129,317,0,1948,14,5.36
9130,326,0,1948,8,5.08
9131,115,1,1948,14,4.03
9132,330,0,1948,14,5.16
9133,339,0,1948,11,2.89
9134,322,0,1948,14,4.96
9135,334,0,1948,13,4.93
9136,131,1,1948,13,6.5
9137,332,0,1948,9,3.85
9138,324,0,1948,13,3.58
9139,322,0,1948,6,5.42
9140,339,0,1948,7,4.32
9141,327,0,1948,13,5.47
9142,314,0,1949,9,4.82
9143,324,0,1949,6,3.22
9144,317,0,1949,8,4.5
9145,310,1,1949,6,5.46
9146,338,0,1949,10,4.23
9147,320,0,1950,11,4.32
9148,336,0,1950,5,3.95
9149,330,0,1950,6,5.19
9150,325,0,1950,8,4.63
9151,339,0,1950,9,3.5
9152,337,0,1950,11,5.16
9153,332,0,1950,7,3.74
9154,227,1,1950,12,3.89
9155,336,0,1950,14,4.11
9156,339,0,1950,11,2.3
9157,302,1,1950,7,2.08
9158,310,0,1950,14,5.76
9159,263,1,1950,13,4.98
9160,314,0,1950,13,4.17
9161,323,0,1950,10,4.93
9162,326,0,1950,6,4.91
9163,14,1,1950,5,4.3
9164,320,0,1950,8,1.61
9165,238,1,1950,8,3.83
9166,323,0,1950,12,3.26
9167,312,0,1950,5,5.27
9168,322,0,1950,14,5.12
9169,306,1,1950,11,2.56
9170,330,0,1950,14,3.71
9171,312,0,1950,13,3.97
9172,323,0,1950,9,4.03
9173,317,0,1950,6,4.01
9174,325,0,1950,12,3.33
9175,317,0,1950,5,6.14
9176,334,0,1950,12,3.37
9177,328,0,1950,13,3.3
9178,165,1,1950,12,4.06
9179,169,1,1950,7,4.33
9180,326,0,1950,14,4.44
9181,116,1,1950,12,4.04
9182,16,1,1950,9,3.89
9183,318,0,1950,12,2.71
9184,127,1,1950,5,4.88
9185,329,1,1950,7,3.76
9186,326,0,1950,7,6.07
9187,329,0,1950,11,5.23
9188,325,0,1950,11,5.24
9189,324,1,1950,6,4.33
9190,332,0,1951,5,4.96
9191,330,0,1951,12,3.14
9192,327,0,1952,11,3.56
9193,310,0,1953,14,3.91
9194,313,0,1953,10,7.07
9195,335,0,1954,7,6.78
9196,324,0,1954,10,3.93
9197,329,0,1954,14,3.56
9198,331,0,1954,11,7.08
9199,322,0,1954,7,4.93
9200,240,1,1955,10,4.83
9201,318,0,1955,8,3.09
9202,332,0,1955,11,2.71
9203,339,0,1955,10,6
9204,338,0,1956,13,3.26
9205,333,0,1956,7,4.01
9206,325,0,1956,14,3.3
9207,112,1,1956,7,3.69
9208,339,0,1956,14,3.26
9209,333,0,1957,9,4.26
9210,320,0,1957,13,3.47
9211,339,0,1958,6,5.23
9212,318,0,1958,14,5.18
9213,338,0,1958,6,5.28
9214,316,0,1958,7,8.77
9215,319,0,1958,10,5.49
9216,319,0,1958,6,3.95
9217,313,0,1959,14,3.4
9218,310,0,1959,10,5.42
9219,239,1,1959,13,6.56
9220,315,0,1960,8,3.64
9221,335,0,1960,13,3.22
9222,312,0,1961,9,3.04
9223,325,0,1961,7,3.33
9224,318,0,1961,6,2.89
9225,327,0,1962,10,5.19
9226,120,1,1963,12,3.58
9227,274,1,1963,8,6.46
9228,299,1,1964,13,3.53
9229,113,1,1964,6,5.99
9230,310,0,1964,14,3.66
9231,334,0,1965,6,3.93
9232,324,0,1965,9,4.17
9233,313,0,1965,12,4.82
9234,320,0,1966,6,6.38
9235,311,0,1967,13,4.81
9236,330,0,1967,12,5.52
9237,314,0,1967,14,4.61
9238,325,0,1967,9,5.73
9239,316,0,1967,6,3.66
9240,323,0,1967,13,3.93
9241,317,0,1968,8,5.08
9242,333,0,1968,7,3.3
9243,317,0,1968,6,6.32
9244,334,0,1969,5,5.23
9245,323,0,1969,10,5.43
9246,334,0,1970,9,3.83
9247,321,0,1970,9,3.61
9248,143,1,1970,7,3.78
9249,323,0,1970,12,4.67
9250,333,0,1971,6,3.09
9251,320,0,1971,6,4.26
9252,318,0,1971,6,6.94
9253,91,1,1972,13,2.94
9254,339,0,1972,7,5.28
9255,327,0,1972,7,3.18
9256,311,0,1973,13,3.26
9257,336,0,1974,9,2.94
9258,337,0,1974,6,7.19
9259,314,0,1974,6,2.77
9260,184,1,1974,11,4.5
9261,332,0,1974,13,4.28
9262,253,1,1975,6,8.78
9263,332,0,1975,6,6.17
9264,326,1,1975,6,7.22
9265,319,0,1975,12,4.45
9266,314,0,1975,12,3.71
9267,327,0,1976,14,8.14
9268,325,0,1976,13,4.74
9269,312,0,1976,12,6.05
9270,324,0,1976,11,5.47
9271,330,0,1976,6,4.14
9272,334,0,1976,11,5.33
9273,315,0,1977,6,4.77
9274,324,0,1977,13,6.86
9275,321,0,1977,10,4.97
9276,175,1,1977,6,4.66
9277,36,1,1977,13,4.68
9278,317,1,1978,13,2.64
9279,339,0,1978,8,4.68
9280,144,1,1978,14,3.71
9281,311,0,1978,6,5.29
9282,337,0,1978,13,4.2
9283,337,0,1979,6,5.05
9284,318,0,1979,13,4.92
9285,312,0,1979,9,4.65
9286,335,0,1979,6,5.55
9287,325,0,1980,13,6.4
9288,306,1,1980,12,5.59
9289,322,0,1981,5,6.66
9290,324,0,1981,6,3.4
9291,337,0,1982,11,4.45
9292,330,0,1982,10,2.64
9293,315,0,1982,11,4.19
9294,321,0,1982,11,3.3
9295,314,0,1983,9,3
9296,310,0,1984,11,6.28
9297,88,1,1984,14,6.13
9298,323,0,1985,10,4.51
9299,322,0,1985,13,4.65
9300,317,0,1985,10,5.92
9301,318,0,1985,5,5.28
9302,320,0,1985,8,4.67
9303,330,0,1985,14,4.47
9304,316,0,1985,11,3.18
9305,331,0,1986,11,3.97
9306,319,0,1986,13,3.58
9307,338,0,1986,14,4.42
9308,313,0,1986,13,3.64
9309,325,0,1986,10,5.38
9310,331,0,1986,13,4.17
9311,339,0,1986,5,4.22
9312,338,0,1986,6,4.19
9313,331,0,1986,5,3.76
9314,209,1,1987,8,7.92
9315,310,0,1987,7,5.65
9316,339,0,1987,9,4.66
9317,330,0,1987,11,3.81
9318,327,0,1987,8,5.52
9319,333,0,1988,7,5.95
9320,314,0,1988,12,6.74
9321,322,0,1988,5,4.7
9322,339,0,1989,13,3.26
9323,329,0,1989,10,4.28
9324,330,0,1989,5,5.22
9325,315,0,1989,14,2.94
9326,331,0,1989,12,4.62
9327,329,0,1989,11,3.14
9328,333,0,1989,10,4.98
9329,332,0,1989,12,5.71
9330,317,0,1989,7,2.48
9331,324,0,1989,6,7.48
9332,314,0,1989,14,5.43
9333,324,0,1990,14,3
9334,313,0,1991,11,2.3
9335,314,0,1991,13,4.47
9336,23,1,1992,10,6.22
9337,327,0,1992,14,4.81
9338,339,0,1993,11,4.11
9339,321,0,1994,8,4.62
9340,328,0,1995,12,5.83
9341,312,0,1995,13,5.35
9342,327,0,1996,8,4.68
9343,180,1,1996,5,4.77
9344,302,1,1996,7,4.08
9345,326,1,1996,5,3.99
9346,339,0,1996,8,5.15
9347,43,1,1997,10,5.91
9348,334,0,1997,11,3.5
9349,338,0,1997,12,4.61
9350,337,0,1997,11,4.23
9351,331,0,1997,11,5
9352,116,1,1997,6,5.15
9353,321,0,1997,13,3.64
9354,334,0,1997,12,4.29
9355,339,0,1997,13,3.87
9356,331,0,1998,14,4.25
9357,336,0,1998,6,7.4
9358,327,0,1998,14,5.19
9359,205,1,1998,13,3.99
9360,326,0,1998,11,5.33
9361,330,0,1998,10,3.66
9362,316,0,1999,10,4.32
9363,237,1,1999,12,7.42
9364,326,0,1999,14,4.54
9365,327,0,1999,12,2.83
9366,334,0,1999,11,3.37
9367,311,0,2000,14,4.23
9368,310,0,2000,13,4.64
9369,325,0,2000,11,8.9
9370,320,0,2000,6,6.57
9371,233,1,2000,10,4.91
9372,333,0,2000,6,5.94
9373,335,0,2000,6,4.17
9374,310,0,2000,12,6.99
9375,325,0,2000,7,6.49
9376,319,1,2000,6,5.19
9377,323,0,2000,13,3.26
9378,331,0,2000,12,5.8
9379,316,0,2000,6,4.06
9380,328,0,2000,13,5.85
9381,310,1,2001,14,5.73
9382,311,0,2001,12,5.21
9383,337,0,2001,12,2.83
9384,326,0,2001,11,5.67
9385,325,0,2001,10,2.83
9386,322,0,2002,6,5.23
9387,333,0,2002,7,2.94
9388,339,0,2002,13,3.14
9389,318,0,2002,7,3.69
9390,325,0,2002,10,3.4
9391,75,1,2003,6,2.64
9392,311,1,2003,11,6.22
9393,337,0,2003,13,4.44
9394,332,0,2003,14,6.46
9395,319,0,2003,9,4.74
9396,311,0,2003,7,4.17
9397,320,0,2004,7,3.22
9398,310,0,2004,14,4.52
9399,322,0,2004,12,4.38
9400,25,1,2005,6,4.3
9401,326,0,2005,7,5.35
9402,311,0,2005,14,3
9403,311,0,2006,8,4.82
9404,319,0,2006,6,4.11
9405,315,0,2006,14,2.94
9406,310,0,2006,7,5.34
9407,327,0,2007,12,4.03
9408,323,0,2007,14,4.62
9409,97,1,2007,14,4.08
9410,317,0,2007,14,3.26
9411,325,0,2007,14,4.22
9412,336,0,2007,11,6.56
9413,332,0,2007,10,3.64
9414,322,1,2007,7,5.09
9415,320,0,2008,6,7.73
9416,335,0,2008,13,4.2
9417,322,0,2008,14,7.08
9418,324,0,2008,6,5.67
9419,305,1,2008,6,6.09
9420,316,0,2008,13,3.99
9421,311,0,2008,14,3.83
9422,327,0,2008,6,4.81
9423,177,1,2008,12,4.92
9424,318,0,2008,7,3.95
9425,318,0,2009,7,7.36
9426,314,0,2009,13,6.66
9427,315,0,2009,7,5.92
9428,313,0,2009,7,3.43
9429,320,0,2009,7,8.97
9430,325,0,2009,10,3.56
9431,328,0,2009,13,8.8
9432,312,0,2009,11,5.04
9433,323,0,2009,14,3.97
9434,338,0,2010,6,6.41
9435,313,0,2010,11,3.09
9436,319,0,2010,7,4.72
9437,313,0,2010,7,3.14
9438,337,0,2010,14,5.47
9439,311,1,2011,6,5.39
9440,258,1,2011,11,5.07
9441,327,0,2011,6,6.42
9442,310,0,2011,12,3.64
9443,330,0,2012,7,5.77
9444,147,1,2012,11,6.87
9445,310,0,2012,11,4.34
9446,335,0,2013,11,3.4
9447,315,0,2013,6,5.36
9448,312,0,2013,12,4.5
9449,333,0,2014,14,3.97
9450,322,0,2014,14,5.4
9451,336,0,2014,14,3.83
9452,329,0,2014,7,3.26
9453,320,0,2015,14,6.58
9454,338,0,2015,14,3.5
9455,159,1,2015,8,3.43
9456,163,1,2016,13,3.78
9457,313,0,2016,5,5.88
9458,327,0,2017,6,7.24
9459,334,0,2017,13,4.67
9460,311,0,2017,13,3.93
9461,254,1,2017,14,5.8
9462,320,0,2017,14,3.66
9463,189,1,2017,12,3.26
9464,312,0,2018,12,6.38
9465,320,0,2018,10,6.24
9466,332,0,2018,11,3.56
9467,324,0,2019,10,6.55
9468,318,0,2019,14,4.38
9469,316,0,2019,8,4.04
9470,328,0,2020,9,4.55
9471,318,0,2020,14,3.83
9472,319,0,2020,9,7.01
9473,70,1,2020,10,3.71
9474,326,0,2020,13,6.18
9475,324,0,2020,6,6.51
9476,321,0,2020,6,6.44
9477,321,0,2020,14,3.95
9478,323,0,2020,14,3.66
9479,274,1,2020,9,5.02
9480,75,1,2020,14,3.43
9481,333,0,2020,11,4.22
9482,339,0,2021,14,3.4
9483,325,0,2021,8,6.42
9484,318,0,2022,14,4.54
9485,334,0,2022,5,6.05
9486,315,0,2023,10,3.33
9487,316,0,2023,6,5.7
9488,312,0,2023,14,4.57
9489,335,0,2023,6,5.2
9490,94,1,2023,8,4.62
9491,321,1,2023,12,6.14
9492,316,0,2024,14,3.09
9493,324,0,2025,6,3.76
9494,314,0,2025,11,3.26
9495,314,0,2025,12,6.74
9496,321,0,2026,6,6.05
9497,339,0,2026,12,4.11
9498,320,1,2026,11,4.41
9499,331,0,2026,6,5.42
9500,315,0,2026,6,3.66
9501,310,0,2026,7,4.87
9502,310,0,2026,7,4.71
9503,327,0,2026,9,3.69
9504,337,0,2027,12,4.6
9505,315,0,2027,13,3.5
9506,212,1,2027,10,2.89
9507,323,0,2027,10,3.4
9508,314,0,2027,8,4.95
9509,321,0,2028,12,4.49
9510,313,1,2028,13,4.96
9511,327,0,2029,13,4.11
9512,330,0,2029,12,5.68
9513,314,0,2029,6,5.38
9514,338,0,2030,5,3.22
9515,328,0,2030,6,3.71
9516,326,0,2030,13,3.53
9517,323,0,2030,13,3
9518,319,0,2030,10,3.22
9519,312,0,2030,11,3.33
9520,320,0,2031,8,6.73
9521,336,0,2031,6,3.58
9522,310,0,2031,14,3.22
9523,313,0,2032,13,4.16
9524,310,0,2032,13,3.5
9525,324,0,2033,12,4.04
9526,339,0,2033,12,3.66
9527,325,0,2034,6,3.66
9528,311,0,2035,9,4.14
9529,319,0,2035,6,3.66
